# Synthetic XRD pattern generated by generate_examples.py
# File: synthetic_tetragonal.xy
# Columns: 2theta  intensity
10.0000	149.62
10.0200	207.94
10.0400	187.94
10.0600	137.85
10.0800	163.82
10.1000	226.27
10.1200	112.08
10.1400	168.02
10.1600	215.48
10.1800	155.77
10.2000	161.03
10.2200	177.39
10.2400	221.81
10.2600	162.16
10.2800	167.62
10.3000	167.90
10.3200	241.83
10.3400	241.29
10.3600	208.18
10.3800	190.88
10.4000	200.72
10.4200	221.82
10.4400	153.88
10.4600	213.01
10.4800	144.98
10.5000	162.23
10.5200	205.49
10.5400	140.09
10.5600	176.18
10.5800	155.97
10.6000	172.95
10.6200	101.75
10.6400	130.51
10.6600	160.52
10.6800	206.08
10.7000	175.26
10.7200	180.20
10.7400	199.39
10.7600	155.50
10.7800	188.07
10.8000	157.58
10.8200	131.76
10.8400	169.19
10.8600	196.21
10.8800	189.63
10.9000	179.82
10.9200	247.14
10.9400	191.72
10.9600	207.56
10.9800	242.83
11.0000	143.93
11.0200	151.08
11.0400	228.99
11.0600	157.83
11.0800	181.01
11.1000	210.12
11.1200	205.12
11.1400	229.32
11.1600	222.06
11.1800	210.13
11.2000	158.56
11.2200	202.45
11.2400	189.00
11.2600	143.07
11.2800	219.89
11.3000	202.81
11.3200	181.48
11.3400	173.69
11.3600	146.66
11.3800	185.81
11.4000	193.34
11.4200	156.95
11.4400	212.77
11.4600	149.51
11.4800	120.79
11.5000	209.35
11.5200	168.95
11.5400	176.71
11.5600	156.80
11.5800	135.28
11.6000	215.40
11.6200	160.97
11.6400	226.76
11.6600	202.87
11.6800	171.45
11.7000	149.86
11.7200	159.76
11.7400	146.32
11.7600	238.72
11.7800	184.88
11.8000	212.49
11.8200	144.80
11.8400	185.36
11.8600	213.27
11.8800	170.91
11.9000	209.17
11.9200	149.93
11.9400	142.13
11.9600	190.93
11.9800	169.69
12.0000	198.29
12.0200	124.93
12.0400	200.26
12.0600	253.07
12.0800	179.63
12.1000	181.28
12.1200	185.36
12.1400	128.20
12.1600	192.27
12.1800	135.39
12.2000	168.37
12.2200	215.14
12.2400	159.76
12.2600	194.39
12.2800	208.71
12.3000	188.16
12.3200	141.97
12.3400	171.05
12.3600	235.23
12.3800	123.67
12.4000	172.65
12.4200	164.92
12.4400	183.76
12.4600	201.33
12.4800	225.43
12.5000	172.82
12.5200	203.13
12.5400	194.39
12.5600	193.68
12.5800	164.61
12.6000	152.48
12.6200	149.60
12.6400	159.23
12.6600	189.42
12.6800	201.72
12.7000	189.47
12.7200	165.05
12.7400	230.99
12.7600	222.95
12.7800	170.52
12.8000	157.38
12.8200	184.08
12.8400	215.92
12.8600	189.76
12.8800	196.03
12.9000	174.51
12.9200	193.22
12.9400	223.70
12.9600	173.74
12.9800	184.47
13.0000	187.57
13.0200	188.41
13.0400	140.93
13.0600	127.92
13.0800	151.92
13.1000	185.18
13.1200	195.99
13.1400	165.62
13.1600	219.05
